mes,dia,hora,provincia,canton,zona,num_fallecido,num_lesionado,total_victimas,clase,causa,mes_num,dia_semana_num,hora_num,franja_horaria,anio,fecha_mes,total_victimas_calculado,total_victimas_inconsistente,id_siniestro
OCTUBRE,MIERCOLES,09:00 A 09:59,GUAYAS,PLAYAS,RURAL,0,6,6,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,9,MANANA,2019,2019-10-01,6,False,18481
OCTUBRE,MIERCOLES,16:00 A 16:59,SANTA ELENA,SANTA ELENA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,16,TARDE,2019,2019-10-01,0,False,18482
OCTUBRE,MIERCOLES,16:00 A 16:59,EL ORO,MACHALA,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,16,TARDE,2019,2019-10-01,2,False,18483
OCTUBRE,MIERCOLES,15:00 A 15:59,MANABI,ROCAFUERTE,RURAL,0,1,1,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,15,TARDE,2019,2019-10-01,1,False,18484
OCTUBRE,MIERCOLES,20:00 A 20:59,GUAYAS,SAMBORONDON,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,20,NOCHE,2019,2019-10-01,1,False,18485
OCTUBRE,MIERCOLES,20:00 A 20:59,GUAYAS,DAULE,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,20,NOCHE,2019,2019-10-01,0,False,18486
OCTUBRE,MIERCOLES,09:00 A 09:59,AZUAY,GIRON,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,9,MANANA,2019,2019-10-01,0,False,18487
OCTUBRE,MIERCOLES,01:00 A 01:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,3,1,MADRUGADA,2019,2019-10-01,1,False,18488
OCTUBRE,MIERCOLES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,10,3,12,TARDE,2019,2019-10-01,1,False,18489
OCTUBRE,MIERCOLES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,PERDIDA DE PISTA,EXCESO VELOCIDAD,10,3,12,TARDE,2019,2019-10-01,0,False,18490
OCTUBRE,MIERCOLES,14:00 A 14:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,10,3,14,TARDE,2019,2019-10-01,1,False,18491
OCTUBRE,MIERCOLES,15:00 A 15:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,15,TARDE,2019,2019-10-01,0,False,18492
OCTUBRE,MIERCOLES,19:00 A 19:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,10,3,19,NOCHE,2019,2019-10-01,1,False,18493
OCTUBRE,MIERCOLES,16:00 A 16:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,10,3,16,TARDE,2019,2019-10-01,1,False,18494
OCTUBRE,MIERCOLES,21:00 A 21:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ESTRELLAMIENTOS,EMBRIAGUEZ O DROGA,10,3,21,NOCHE,2019,2019-10-01,0,False,18495
OCTUBRE,MIERCOLES,21:00 A 21:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,21,NOCHE,2019,2019-10-01,0,False,18496
OCTUBRE,MIERCOLES,06:00 A 06:59,COTOPAXI,LATACUNGA,RURAL,1,0,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,6,MANANA,2019,2019-10-01,1,False,18497
OCTUBRE,MIERCOLES,07:00 A 07:59,CHIMBORAZO,ALAUSI,RURAL,0,1,1,CHOQUES,EXCESO VELOCIDAD,10,3,7,MANANA,2019,2019-10-01,1,False,18498
OCTUBRE,MIERCOLES,19:00 A 19:59,CHIMBORAZO,RIOBAMBA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,19,NOCHE,2019,2019-10-01,0,False,18499
OCTUBRE,MIERCOLES,20:00 A 20:59,ZAMORA CHINCHIPE,PAQUISHA,RURAL,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,10,3,20,NOCHE,2019,2019-10-01,0,False,18500
OCTUBRE,MIERCOLES,17:00 A 17:59,LOJA,LOJA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,17,TARDE,2019,2019-10-01,0,False,18501
OCTUBRE,MIERCOLES,23:00 A 23:59,LOJA,LOJA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,23,NOCHE,2019,2019-10-01,0,False,18502
OCTUBRE,MIERCOLES,07:00 A 07:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,3,7,MANANA,2019,2019-10-01,0,False,18503
OCTUBRE,MIERCOLES,18:00 A 18:59,TUNGURAHUA,AMBATO,RURAL,0,0,0,ATROPELLOS,IMPRUDENCIA DEL PEATON,10,3,18,NOCHE,2019,2019-10-01,0,False,18504
OCTUBRE,MIERCOLES,21:00 A 21:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,ATROPELLOS,IMPRUDENCIA DEL PEATON,10,3,21,NOCHE,2019,2019-10-01,0,False,18505
OCTUBRE,MIERCOLES,19:00 A 19:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,2,2,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,3,19,NOCHE,2019,2019-10-01,2,False,18506
OCTUBRE,MIERCOLES,09:00 A 09:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,9,MANANA,2019,2019-10-01,0,False,18507
OCTUBRE,MIERCOLES,16:00 A 16:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,1,1,PERDIDA DE PISTA,MAL ESTADO DE LA VIA,10,3,16,TARDE,2019,2019-10-01,1,False,18508
OCTUBRE,MIERCOLES,07:00 A 07:59,MANABI,PORTOVIEJO,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,7,MANANA,2019,2019-10-01,0,False,18509
OCTUBRE,MIERCOLES,11:00 A 11:59,MANABI,PORTOVIEJO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,11,MANANA,2019,2019-10-01,0,False,18510
OCTUBRE,MIERCOLES,19:00 A 19:59,CHIMBORAZO,RIOBAMBA,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,19,NOCHE,2019,2019-10-01,1,False,18511
OCTUBRE,MIERCOLES,14:00 A 14:59,CHIMBORAZO,RIOBAMBA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,14,TARDE,2019,2019-10-01,0,False,18512
OCTUBRE,MIERCOLES,16:00 A 16:59,CHIMBORAZO,RIOBAMBA,URBANA,0,0,0,ATROPELLOS,IMPRUDENCIA DEL PEATON,10,3,16,TARDE,2019,2019-10-01,0,False,18513
OCTUBRE,MIERCOLES,15:00 A 15:59,TUNGURAHUA,AMBATO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,15,TARDE,2019,2019-10-01,0,False,18514
OCTUBRE,MIERCOLES,18:00 A 18:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,OTRAS CAUSAS,10,3,18,NOCHE,2019,2019-10-01,0,False,18515
OCTUBRE,MIERCOLES,00:00 A 00:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ESTRELLAMIENTOS,EXCESO VELOCIDAD,10,3,0,MADRUGADA,2019,2019-10-01,1,False,18516
OCTUBRE,MIERCOLES,09:00 A 09:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,9,MANANA,2019,2019-10-01,1,False,18517
OCTUBRE,MIERCOLES,16:00 A 16:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,16,TARDE,2019,2019-10-01,1,False,18518
OCTUBRE,MIERCOLES,23:00 A 23:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,NO RESPETA LAS SENALES DE TRANSITO,10,3,23,NOCHE,2019,2019-10-01,0,False,18519
OCTUBRE,MIERCOLES,07:00 A 07:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,NO RESPETA LAS SENALES DE TRANSITO,10,3,7,MANANA,2019,2019-10-01,1,False,18520
OCTUBRE,MIERCOLES,08:00 A 08:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,8,MANANA,2019,2019-10-01,2,False,18521
OCTUBRE,MIERCOLES,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,CHOQUES,EMBRIAGUEZ O DROGA,10,3,19,NOCHE,2019,2019-10-01,0,False,18522
OCTUBRE,MIERCOLES,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,3,19,NOCHE,2019,2019-10-01,0,False,18523
OCTUBRE,MIERCOLES,10:00 A 10:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,CHOQUES,EXCESO VELOCIDAD,10,3,10,MANANA,2019,2019-10-01,0,False,18524
OCTUBRE,MIERCOLES,15:00 A 15:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,OTROS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,15,TARDE,2019,2019-10-01,0,False,18525
OCTUBRE,MIERCOLES,21:00 A 21:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,1,1,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,10,3,21,NOCHE,2019,2019-10-01,1,False,18526
OCTUBRE,MIERCOLES,10:00 A 10:59,EL ORO,MACHALA,URBANA,0,0,0,CAIDA DE PASAJEROS,IMPRUDENCIA DEL PEATON,10,3,10,MANANA,2019,2019-10-01,0,False,18527
OCTUBRE,MIERCOLES,06:00 A 06:59,AZUAY,CUENCA,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,3,6,MANANA,2019,2019-10-01,0,False,18528
OCTUBRE,MIERCOLES,10:00 A 10:59,MANABI,MANTA,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,3,10,MANANA,2019,2019-10-01,0,False,18529
OCTUBRE,MIERCOLES,15:00 A 15:59,ESMERALDAS,ESMERALDAS,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,10,3,15,TARDE,2019,2019-10-01,0,False,18530
OCTUBRE,MIERCOLES,17:00 A 17:59,ESMERALDAS,ESMERALDAS,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,3,17,TARDE,2019,2019-10-01,0,False,18531
OCTUBRE,JUEVES,05:00 A 05:59,GUAYAS,SANTA LUCIA,RURAL,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,5,MADRUGADA,2019,2019-10-01,0,False,18532
OCTUBRE,JUEVES,08:00 A 08:59,GUAYAS,NARANJAL,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,8,MANANA,2019,2019-10-01,1,False,18533
OCTUBRE,JUEVES,09:00 A 09:59,MANABI,ROCAFUERTE,RURAL,0,3,3,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,10,4,9,MANANA,2019,2019-10-01,3,False,18534
OCTUBRE,JUEVES,09:00 A 09:59,GUAYAS,GUAYAQUIL,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,9,MANANA,2019,2019-10-01,1,False,18535
OCTUBRE,JUEVES,16:00 A 16:59,MANABI,SANTA ANA,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,16,TARDE,2019,2019-10-01,1,False,18536
OCTUBRE,JUEVES,22:00 A 22:59,SANTA ELENA,SALINAS,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,22,NOCHE,2019,2019-10-01,1,False,18537
OCTUBRE,JUEVES,20:00 A 20:59,MANABI,ROCAFUERTE,RURAL,0,2,2,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,10,4,20,NOCHE,2019,2019-10-01,2,False,18538
OCTUBRE,JUEVES,20:00 A 20:59,EL ORO,PINAS,RURAL,0,0,0,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,10,4,20,NOCHE,2019,2019-10-01,0,False,18539
OCTUBRE,JUEVES,16:00 A 16:59,EL ORO,PASAJE,RURAL,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,16,TARDE,2019,2019-10-01,0,False,18540
OCTUBRE,JUEVES,16:00 A 16:59,GUAYAS,BALAO,RURAL,0,2,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,16,TARDE,2019,2019-10-01,2,False,18541
OCTUBRE,JUEVES,18:00 A 18:59,GUAYAS,SAN JACINTO DE YAGUACHI,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,18,NOCHE,2019,2019-10-01,1,False,18542
OCTUBRE,JUEVES,01:00 A 01:59,GUAYAS,GUAYAQUIL,URBANA,0,3,3,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,1,MADRUGADA,2019,2019-10-01,3,False,18543
OCTUBRE,JUEVES,08:00 A 08:59,GUAYAS,GUAYAQUIL,URBANA,0,8,8,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,8,MANANA,2019,2019-10-01,8,False,18544
OCTUBRE,JUEVES,02:00 A 02:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,10,4,2,MADRUGADA,2019,2019-10-01,1,False,18545
OCTUBRE,JUEVES,08:00 A 08:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,8,MANANA,2019,2019-10-01,1,False,18546
OCTUBRE,JUEVES,07:00 A 07:59,GUAYAS,GUAYAQUIL,URBANA,1,2,3,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,7,MANANA,2019,2019-10-01,3,False,18547
OCTUBRE,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,1,1,2,ATROPELLOS,EXCESO VELOCIDAD,10,4,12,TARDE,2019,2019-10-01,2,False,18548
OCTUBRE,JUEVES,13:00 A 13:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,ATROPELLOS,EMBRIAGUEZ O DROGA,10,4,13,TARDE,2019,2019-10-01,1,False,18549
OCTUBRE,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,4,4,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,12,TARDE,2019,2019-10-01,4,False,18550
OCTUBRE,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,4,4,ATROPELLOS,EXCESO VELOCIDAD,10,4,12,TARDE,2019,2019-10-01,4,False,18551
OCTUBRE,JUEVES,12:00 A 12:59,GUAYAS,GUAYAQUIL,URBANA,0,2,2,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,12,TARDE,2019,2019-10-01,2,False,18552
OCTUBRE,JUEVES,16:00 A 16:59,GUAYAS,GUAYAQUIL,URBANA,0,3,3,PERDIDA DE PISTA,EXCESO VELOCIDAD,10,4,16,TARDE,2019,2019-10-01,3,False,18553
OCTUBRE,JUEVES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,18,NOCHE,2019,2019-10-01,1,False,18554
OCTUBRE,JUEVES,18:00 A 18:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,10,4,18,NOCHE,2019,2019-10-01,0,False,18555
OCTUBRE,JUEVES,16:00 A 16:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,16,TARDE,2019,2019-10-01,0,False,18556
OCTUBRE,JUEVES,15:00 A 15:59,GUAYAS,GUAYAQUIL,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,15,TARDE,2019,2019-10-01,0,False,18557
OCTUBRE,JUEVES,05:00 A 05:59,MORONA SANTIAGO,MORONA,URBANA,0,1,1,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,5,MADRUGADA,2019,2019-10-01,1,False,18558
OCTUBRE,JUEVES,14:00 A 14:59,MANABI,MANTA,URBANA,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,14,TARDE,2019,2019-10-01,0,False,18559
OCTUBRE,JUEVES,14:00 A 14:59,SANTO DOMINGO DE LOS TSACHILAS,SANTO DOMINGO,URBANA,0,0,0,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,14,TARDE,2019,2019-10-01,0,False,18560
OCTUBRE,JUEVES,22:00 A 22:59,CHIMBORAZO,RIOBAMBA,URBANA,0,0,0,ATROPELLOS,IMPRUDENCIA DEL PEATON,10,4,22,NOCHE,2019,2019-10-01,0,False,18561
OCTUBRE,JUEVES,12:00 A 12:59,CHIMBORAZO,RIOBAMBA,URBANA,0,1,1,ROZAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,12,TARDE,2019,2019-10-01,1,False,18562
OCTUBRE,JUEVES,15:00 A 15:59,CHIMBORAZO,RIOBAMBA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,15,TARDE,2019,2019-10-01,0,False,18563
OCTUBRE,JUEVES,18:00 A 18:59,CHIMBORAZO,RIOBAMBA,URBANA,0,1,1,ATROPELLOS,FACTORES CLIMATICOS,10,4,18,NOCHE,2019,2019-10-01,1,False,18564
OCTUBRE,JUEVES,21:00 A 21:59,TUNGURAHUA,AMBATO,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,10,4,21,NOCHE,2019,2019-10-01,1,False,18565
OCTUBRE,JUEVES,07:00 A 07:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,IMPRUDENCIA DEL PEATON,10,4,7,MANANA,2019,2019-10-01,1,False,18566
OCTUBRE,JUEVES,07:00 A 07:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,OTROS,MAL ESTADO DE LA VIA,10,4,7,MANANA,2019,2019-10-01,0,False,18567
OCTUBRE,JUEVES,09:00 A 09:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,9,MANANA,2019,2019-10-01,0,False,18568
OCTUBRE,JUEVES,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,19,NOCHE,2019,2019-10-01,0,False,18569
OCTUBRE,JUEVES,07:00 A 07:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,7,MANANA,2019,2019-10-01,0,False,18570
OCTUBRE,JUEVES,01:00 A 01:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,NO RESPETA LAS SENALES DE TRANSITO,10,4,1,MADRUGADA,2019,2019-10-01,0,False,18571
OCTUBRE,JUEVES,02:00 A 02:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,FACTORES CLIMATICOS,10,4,2,MADRUGADA,2019,2019-10-01,0,False,18572
OCTUBRE,JUEVES,06:00 A 06:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,EXCESO VELOCIDAD,10,4,6,MANANA,2019,2019-10-01,0,False,18573
OCTUBRE,JUEVES,11:00 A 11:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,1,1,ATROPELLOS,EXCESO VELOCIDAD,10,4,11,MANANA,2019,2019-10-01,1,False,18574
OCTUBRE,JUEVES,14:00 A 14:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,2,2,CHOQUES,NO RESPETA LAS SENALES DE TRANSITO,10,4,14,TARDE,2019,2019-10-01,2,False,18575
OCTUBRE,JUEVES,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,ESTRELLAMIENTOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,19,NOCHE,2019,2019-10-01,0,False,18576
OCTUBRE,JUEVES,22:00 A 22:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,URBANA,0,0,0,CHOQUES,MAL REBASAMIENTO INVADIR CARRIL,10,4,22,NOCHE,2019,2019-10-01,0,False,18577
OCTUBRE,JUEVES,19:00 A 19:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,19,NOCHE,2019,2019-10-01,1,False,18578
OCTUBRE,JUEVES,12:00 A 12:59,PICHINCHA,DISTRITO METROPOLITANO DE QUITO,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,12,TARDE,2019,2019-10-01,0,False,18579
OCTUBRE,JUEVES,13:00 A 13:59,AZUAY,CUENCA,URBANA,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,4,13,TARDE,2019,2019-10-01,0,False,18580
OCTUBRE,JUEVES,23:00 A 23:59,AZUAY,CUENCA,URBANA,0,2,2,PERDIDA DE PISTA,EMBRIAGUEZ O DROGA,10,4,23,NOCHE,2019,2019-10-01,2,False,18581
OCTUBRE,JUEVES,23:00 A 23:59,AZUAY,CUENCA,URBANA,0,2,2,CHOQUES,EMBRIAGUEZ O DROGA,10,4,23,NOCHE,2019,2019-10-01,2,False,18582
OCTUBRE,VIERNES,01:00 A 01:59,GUAYAS,ALFREDO BAQUERIZO MORENO,RURAL,1,1,2,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,1,MADRUGADA,2019,2019-10-01,2,False,18583
OCTUBRE,VIERNES,02:00 A 02:59,GUAYAS,BALZAR,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,2,MADRUGADA,2019,2019-10-01,1,False,18584
OCTUBRE,VIERNES,07:00 A 07:59,GUAYAS,DURAN,URBANA,0,1,1,ATROPELLOS,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,7,MANANA,2019,2019-10-01,1,False,18585
OCTUBRE,VIERNES,06:00 A 06:59,GUAYAS,SAMBORONDON,URBANA,0,1,1,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,10,5,6,MANANA,2019,2019-10-01,1,False,18586
OCTUBRE,VIERNES,00:00 A 00:59,GUAYAS,MILAGRO,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,0,MADRUGADA,2019,2019-10-01,1,False,18587
OCTUBRE,VIERNES,11:00 A 11:59,EL ORO,MACHALA,RURAL,1,0,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,11,MANANA,2019,2019-10-01,1,False,18588
OCTUBRE,VIERNES,14:00 A 14:59,GUAYAS,PEDRO CARBO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,14,TARDE,2019,2019-10-01,1,False,18589
OCTUBRE,VIERNES,15:00 A 15:59,AZUAY,CUENCA,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,15,TARDE,2019,2019-10-01,0,False,18590
OCTUBRE,VIERNES,19:00 A 19:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,19,NOCHE,2019,2019-10-01,0,False,18591
OCTUBRE,VIERNES,20:00 A 20:59,GUAYAS,GUAYAQUIL,RURAL,0,0,0,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,20,NOCHE,2019,2019-10-01,0,False,18592
OCTUBRE,VIERNES,16:00 A 16:59,GUAYAS,DURAN,URBANA,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,16,TARDE,2019,2019-10-01,1,False,18593
OCTUBRE,VIERNES,16:00 A 16:59,GUAYAS,SANTA LUCIA,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,16,TARDE,2019,2019-10-01,1,False,18594
OCTUBRE,VIERNES,23:00 A 23:59,LOS RIOS,VENTANAS,RURAL,0,0,0,PERDIDA DE PISTA,MAL REBASAMIENTO INVADIR CARRIL,10,5,23,NOCHE,2019,2019-10-01,0,False,18595
OCTUBRE,VIERNES,14:00 A 14:59,GUAYAS,CORONEL MARCELINO MARIDUENA,URBANA,1,0,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,14,TARDE,2019,2019-10-01,1,False,18596
OCTUBRE,VIERNES,16:00 A 16:59,GUAYAS,PEDRO CARBO,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,16,TARDE,2019,2019-10-01,1,False,18597
OCTUBRE,VIERNES,16:00 A 16:59,MANABI,MANTA,RURAL,0,1,1,CHOQUES,IMPERICIA E IMPRUDENCIA DEL CONDUCTOR,10,5,16,TARDE,2019,2019-10-01,1,False,18598
